"filename", "language", "JSON", "YAML", "Markdown", "TypeScript", "Shell Script", "Python", "XML", "TypeScript JSX", "JSON with Comments", "Swift", "JavaScript", "Log", "HTML", "SCSS", "TOML", "comment", "blank", "total"
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/IdeWindowChrome/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KitStubPanel/KitStubPanel.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 5, 31
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KitStubPanel/KitStubPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KitStubPanel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgePanelRender/KnowledgePanelRender.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgePanelRender/KnowledgePanelRender.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 1, 5, 51
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgePanelRender/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgeSidePanel/KnowledgeSidePanel.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 5, 31
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgeSidePanel/KnowledgeSidePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 4, 45
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/KnowledgeSidePanel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4FromTrack/Lean4FromTrack.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4FromTrack/Lean4FromTrack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 5, 24, 248
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4FromTrack/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4VideoFrame/Lean4VideoFrame.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 16, 113
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4VideoFrame/Lean4VideoFrame.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 2, 9, 100
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/Lean4VideoFrame/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/LeanTypingCode/LeanTypingCode.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/LeanTypingCode/LeanTypingCode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 5, 47
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/LeanTypingCode/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ManimSceneLayer/ManimSceneLayer.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 8
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ManimSceneLayer/ManimSceneLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 6, 14, 103
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ManimSceneLayer/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoard/MathBoard.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 2, 10
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoard/MathBoard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 2, 8, 71
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoard/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardBeatSlide/MathBoardBeatSlide.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 3, 19
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardBeatSlide/MathBoardBeatSlide.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 2, 5, 50
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardBeatSlide/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/CoherentEquivalenceDiagram.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/CoherentEquivalenceDiagram.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 416, 0, 0, 0, 0, 0, 0, 0, 2, 25, 443
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/EquivalenceDiagrams.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/EquivalenceDiagrams.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 614, 0, 0, 0, 0, 0, 0, 0, 1, 24, 639
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/MathBoardDiagramPanel.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 4, 20
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/MathBoardDiagramPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 2, 6, 80
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/SimpleSetDiagram.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/SimpleSetDiagram.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 2, 9, 112
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/diagramColors.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 17
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/diagramMotion.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 26
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/MathBoardDiagrams/index.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorAlignSeekBridge/OutdoorAlignSeekBridge.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorAlignSeekBridge/OutdoorAlignSeekBridge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 7, 7, 83
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorAlignSeekBridge/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorFilmedClipMask/OutdoorFilmedClipMask.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 30, 195
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorFilmedClipMask/OutdoorFilmedClipMask.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 536, 0, 0, 0, 0, 0, 0, 0, 16, 37, 589
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorFilmedClipMask/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorLeanRenderPip/OutdoorLeanRenderPip.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorLeanRenderPip/OutdoorLeanRenderPip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorLeanRenderPip/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPortraitCompare/OutdoorPortraitCompare.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 8, 55
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPortraitCompare/OutdoorPortraitCompare.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 1, 12, 224
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPortraitCompare/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPresenterVideo/OutdoorPresenterVideo.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPresenterVideo/OutdoorPresenterVideo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 1, 4, 31
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorPresenterVideo/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorSceneVideo/OutdoorSceneVideo.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 22
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorSceneVideo/OutdoorSceneVideo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 2, 9, 58
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/OutdoorSceneVideo/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/PictureInPicture/PictureInPicture.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 7, 34
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/PictureInPicture/PictureInPicture.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 1, 7, 53
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/PictureInPicture/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelFromTrack/ProofPanelFromTrack.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelFromTrack/ProofPanelFromTrack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 3
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelFromTrack/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelRender/ProofPanelRender.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelRender/ProofPanelRender.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 1, 6, 42
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ProofPanelRender/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneComposer/SceneComposer.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneComposer/SceneComposer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 0, 0, 0, 0, 0, 6, 19, 264
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneComposer/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneNarrationAudio/SceneNarrationAudio.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneNarrationAudio/SceneNarrationAudio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 4, 35
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneNarrationAudio/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneSlide/SceneSlide.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneSlide/SceneSlide.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 3, 40
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SceneSlide/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScreenConceptPanel/ScreenConceptPanel.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 11, 78
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScreenConceptPanel/ScreenConceptPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 1, 8, 66
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScreenConceptPanel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScriptAssetVideo/ScriptAssetVideo.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 5, 22
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScriptAssetVideo/ScriptAssetVideo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 3, 7, 70
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/ScriptAssetVideo/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SeriesOutroCard/SeriesOutroCard.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 9, 70
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SeriesOutroCard/SeriesOutroCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 2, 10, 139
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SeriesOutroCard/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SidePanelFromTrack/SidePanelFromTrack.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 3, 21
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SidePanelFromTrack/SidePanelFromTrack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 4, 27, 290
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SidePanelFromTrack/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SplitReceipt/SplitReceipt.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 12, 91
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SplitReceipt/SplitReceipt.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 0, 0, 3, 19, 201
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/SplitReceipt/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TalkingHeadLayer/TalkingHeadLayer.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 3, 19
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TalkingHeadLayer/TalkingHeadLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 1, 6, 56
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TalkingHeadLayer/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TerminalPanel/TerminalPanel.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 6, 36
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TerminalPanel/TerminalPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 1, 7, 47
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TerminalPanel/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TextbookPaperOverlay/TextbookPaperOverlay.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 15, 83
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TextbookPaperOverlay/TextbookPaperOverlay.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 127, 0, 0, 0, 0, 0, 0, 0, 7, 15, 149
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TextbookPaperOverlay/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TitleCard/TitleCard.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 0, 7, 47
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TitleCard/TitleCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 1, 7, 61
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TitleCard/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnAppShell/TurnAppShell.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 26, 218
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnAppShell/TurnAppShell.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 1, 13, 146
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnAppShell/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnCodeFromTrack/TurnCodeFromTrack.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnCodeFromTrack/TurnCodeFromTrack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 1, 12, 106
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnCodeFromTrack/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnIdeLayer/TurnIdeLayer.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 11, 66
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnIdeLayer/TurnIdeLayer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 1, 10, 112
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnIdeLayer/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnTypingCode/TurnTypingCode.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 2, 6
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnTypingCode/TurnTypingCode.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 2, 5, 57
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnTypingCode/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnVideoFrame/TurnVideoFrame.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 12, 95
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnVideoFrame/TurnVideoFrame.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 1, 12, 105
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/TurnVideoFrame/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/VideoClipBeat/VideoClipBeat.module.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 4, 23
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/VideoClipBeat/VideoClipBeat.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 5, 6, 71
"/Users/johndoe/Documents/company/video_ops/editor/remotion/src/components/VideoClipBeat/index.ts", "TypeScript", 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
